query_name,query_md5,match_name,containment,intersect_hashes,ksize,scaled,moltype,match_md5,jaccard,max_containment,average_abund,median_abund,std_abund,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_weighted_found,total_weighted_hashes
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR8820140,0.0002,2,21,1000,DNA,e454b937ed84e9bf31f9d6c802f44cfc,4.5085764395321e-6,0.0002,2.0,2.0,1.0,0.666589657745114,0.5570598930622852,0.6118247754036996,0.666589657745114,4,1928797
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR32402449,0.001,1,21,1000,DNA,357137fc66ef8eb06f607fb3eb472343,3.196062451060294e-7,0.001,2.0,2.0,0.0,0.719685673001152,0.49057178769177967,0.6051287303464659,0.719685673001152,2,7371783
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32402449,0.0014,7,21,1000,DNA,357137fc66ef8eb06f607fb3eb472343,2.2343914985872264e-6,0.0014,1.0,1.0,0.0,0.7313097019236751,0.5382020312805692,0.6347558666021221,0.7313097019236751,7,7371783
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR32402449,0.001,10,21,1000,DNA,357137fc66ef8eb06f607fb3eb472343,3.1869046264613153e-6,0.001,4.2,1.5,7.0398863627192165,0.719685673001152,0.5474212050611666,0.6335534390311593,0.719685673001152,42,7371783
qsize=5000,6424f418433b237c8a9c44a818715253,SRR17319871,0.0002,1,21,1000,DNA,9ea1e034d90f65b4eed4b498272e6fe6,0.000011964727981909332,0.0002,1.0,1.0,0.0,0.666589657745114,0.5846418549412165,0.6256157563431652,0.666589657745114,1,1225726
qsize=5000,6424f418433b237c8a9c44a818715253,ERR13664613,0.0004,2,21,1000,DNA,6ed45a4e4119ce5fe6e7f9c2e7483e04,1.9442902514258937e-6,0.0004,4.5,4.5,3.5,0.6889589288344534,0.5347329804062675,0.6118459546203605,0.6889589288344534,9,7910248
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR13664613,0.0005,5,21,1000,DNA,6ed45a4e4119ce5fe6e7f9c2e7483e04,4.837227301310889e-6,0.0005,6.2,1.0,10.4,0.6963187591769685,0.5585814317417283,0.6274500954593484,0.6963187591769685,31,7910248
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR10768082,0.0001,1,21,1000,DNA,f9d1e36c184aa2a0b5ea6740e279079f,0.00001096803913396363,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5837380269379681,0.6143423520208653,0.6449466771037624,1,894914
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR4235854,0.0002,2,21,1000,DNA,b7130dddbf83856e1c62bbd9ab422c52,9.711943748421809e-6,0.0002,2.0,2.0,1.0,0.666589657745114,0.578534860167355,0.6225622589562345,0.666589657745114,4,1014918
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6344702,0.0002,2,21,1000,DNA,3cba179069e12d3c9103858cd2a7b444,3.897313581748101e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5531262753418195,0.6098579665434667,0.666589657745114,2,1022309
qsize=5000,6424f418433b237c8a9c44a818715253,SRR14998947,0.0002,1,21,1000,DNA,4092d1e6a5f7a904f4516e7fe42150a1,0.00004052028040034037,0.0002,1.0,1.0,0.0,0.666589657745114,0.6244858676398688,0.6455377626924914,0.666589657745114,1,275816
qsize=5000,6424f418433b237c8a9c44a818715253,SRR1491532,0.0002,1,21,1000,DNA,87e3646c4ef554e5c1d1f85309962b04,0.000014096618221288713,0.0002,1.0,1.0,0.0,0.666589657745114,0.5895446695803397,0.6280671636627269,0.666589657745114,1,162373
qsize=5000,6424f418433b237c8a9c44a818715253,SRR11484735,0.0002,1,21,1000,DNA,20058f5ccaebcbc8f0f3026dcd243972,7.660487206986365e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5717427766714518,0.6191662172082829,0.666589657745114,1,457531
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR9800691,0.0001,1,21,1000,DNA,85900344aafd80fbbef99ccf6d864475,0.00001378625785816698,0.0001,58.0,58.0,0.0,0.6449466771037624,0.5910340772694779,0.6179903771866202,0.6449466771037624,58,1045052
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR11536464,0.0002,2,21,1000,DNA,49b20b8f9d84fb32bea08d14fab54025,0.000010209759509114763,0.0002,1.0,1.0,0.0,0.666589657745114,0.5799859516445546,0.6232878046948342,0.666589657745114,2,393671
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR675680,0.002,2,21,1000,DNA,e5a86a67cef52e851ad38e0a42b1fcad,3.476652539868513e-6,0.002,2.5,2.5,1.5,0.7438367286489914,0.5496562980139742,0.6467465133314828,0.7438367286489914,5,4296494
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR675680,0.0004,4,21,1000,DNA,e5a86a67cef52e851ad38e0a42b1fcad,6.846220201826572e-6,0.0004,6.0,6.0,4.527692569068709,0.6889589288344534,0.5681015447911733,0.6285302368128134,0.6889589288344534,24,4296494
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR2522307,0.0001,1,21,1000,DNA,7fc520a8ef906ea0f22fe8f945a65864,0.000016358847682769225,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5967292732703732,0.6208379751870678,0.6449466771037624,1,368988
qsize=100,36c3fdb0e95a270b636308b47d19df42,SRR16917370,0.01,1,21,1000,DNA,4005defa1b9c4651da365fab340c2350,0.000012493128779171455,0.01,1.0,1.0,0.0,0.8030857221391514,0.5841625982757847,0.693624160207468,0.8030857221391514,1,2387214
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR16917370,0.0002,2,21,1000,DNA,4005defa1b9c4651da365fab340c2350,0.000022236305215525388,0.0002,3.5,3.5,2.5,0.666589657745114,0.6037657999895449,0.6351777288673295,0.666589657745114,7,2387214
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR4819957,0.0001,1,21,1000,DNA,d92b2ae4da6ef6dac35d8a43e1da4f62,0.000036798528058877646,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6285459698846688,0.6367463234942157,0.6449466771037624,1,239561
qsize=5000,6424f418433b237c8a9c44a818715253,SRR13639655,0.0012,6,21,1000,DNA,196a9b7fb77f1db8a31c19b34ae41835,2.934860765313859e-6,0.0012,1.1666666666666667,1.0,0.37267799624996495,0.7259611712781008,0.5452584015256537,0.6356097864018773,0.7259611712781008,7,19217220
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR13639655,0.0013,13,21,1000,DNA,196a9b7fb77f1db8a31c19b34ae41835,6.343372615074879e-6,0.0013,7.3076923076923075,1.0,20.99224990831182,0.7287334941087928,0.5657081898653599,0.6472208419870764,0.7287334941087928,95,19217220
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR4788214,0.0001,1,21,1000,DNA,2bbdc8754a52efd803631fd69787bc7a,0.000014787649355258487,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5933408385204593,0.6191437578121108,0.6449466771037624,1,432755
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR7501672,0.0001,1,21,1000,DNA,12d7b90dde2b5a89dd8a179f1c383c3d,0.00001526904049349539,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5944069723952516,0.619676824749507,0.6449466771037624,1,428388
qsize=5000,6424f418433b237c8a9c44a818715253,SRR18551680,0.0002,1,21,1000,DNA,f647de2775e17455eb6316356849d260,0.00001341021858656296,0.0002,1.0,1.0,0.0,0.666589657745114,0.5880417735617705,0.6273157156534422,0.666589657745114,1,1211682
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR18551680,0.0001,1,21,1000,DNA,f647de2775e17455eb6316356849d260,0.000012567550584391101,0.0001,25.0,25.0,0.0,0.6449466771037624,0.5880417735617705,0.6164942253327664,0.6449466771037624,25,1211682
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14800285,0.0002,1,21,1000,DNA,2864e6d558e7b05985547d9c0fbe6e9b,0.00004208931352329643,0.0002,1.0,1.0,0.0,0.666589657745114,0.6259111990463668,0.6462504283957404,0.666589657745114,1,298303
qsize=5000,6424f418433b237c8a9c44a818715253,SRR31220714,0.0004,2,21,1000,DNA,8e1a072d8e311d3d00f5d78eaf85dfa6,1.183633660647495e-6,0.0004,5.5,5.5,1.5,0.6889589288344534,0.5221959687109989,0.6055774487727261,0.6889589288344534,11,4926635
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR31220714,0.0009,9,21,1000,DNA,8e1a072d8e311d3d00f5d78eaf85dfa6,5.310658787222555e-6,0.0009,4.666666666666667,3.0,6.599663291074444,0.7160839323187163,0.5609690135014616,0.6385264729100889,0.7160839323187163,42,4926635
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR8503498,0.0002,2,21,1000,DNA,e1186ad6a4ad88991c258320a00ba240,7.1108582805944675e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5696419364353226,0.6181157970902182,0.666589657745114,2,2382346
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR3452474,0.0002,2,21,1000,DNA,0bc416b1a8a92f5d66905b8cbaa13801,3.961949437601277e-6,0.0002,110.5,110.5,109.5,0.666589657745114,0.5535683809916399,0.6100790193683769,0.666589657745114,221,4867222
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR23309698,0.0001,1,21,1000,DNA,70660426a2bde185831de288ca09cae4,0.000028271748042181448,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6169767857781663,0.6309617314409643,0.6449466771037624,1,294292
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14980405,0.0008,4,21,1000,DNA,9fa3997a0c53108d5e14eba7c2ab3b71,3.0040359222615583e-6,0.0008,3.75,1.0,4.763139720814412,0.7120788630690342,0.5458977671571289,0.6289883151130815,0.7120788630690342,15,15321694
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14980405,0.0007,7,21,1000,DNA,9fa3997a0c53108d5e14eba7c2ab3b71,5.2374079619075835e-6,0.0007,4.428571428571429,1.0,7.997448572730517,0.7075653765539904,0.5606406173325443,0.6341029969432674,0.7075653765539904,31,15321694
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32820489,0.0002,1,21,1000,DNA,331a391e8f6a783d5f4587982984871f,2.010284616095947e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5357170023966111,0.6011533300708626,0.666589657745114,1,6001719
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR32820489,0.0003,3,21,1000,DNA,331a391e8f6a783d5f4587982984871f,5.970862192500597e-6,0.0003,5.666666666666667,5.0,2.494438257849294,0.6795851327658305,0.5644890083526098,0.6220370705592202,0.6795851327658305,17,6001719
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR10852246,0.0001,1,21,1000,DNA,5a7ddf83238d7ad6d9b985e7ad05545a,0.000011649444903950327,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5856300374532797,0.615288357278521,0.6449466771037624,1,370594
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR26893936,0.0001,1,21,1000,DNA,21f6f93ad5f3ce4bf942586e97ba9977,5.0706339306540105e-6,0.0001,313.0,313.0,0.0,0.6449466771037624,0.5609655095681926,0.6029560933359774,0.6449466771037624,313,4248532
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR1681581,0.0001,1,21,1000,DNA,0d9c187c288c244af78a1c041d38e1d2,0.00003391785096496286,0.0001,1.0,1.0,0.0,0.6449466771037624,0.6247835886434303,0.6348651328735964,0.6449466771037624,1,143556
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,DRR075933,0.0001,1,21,1000,DNA,a9f5c47feda4bc2c0137cb2974bf2081,0.000014416076808857237,0.0001,2.0,2.0,0.0,0.6449466771037624,0.592499488920439,0.6187230830121007,0.6449466771037624,2,663156
qsize=5000,6424f418433b237c8a9c44a818715253,SRR22401098,0.0002,1,21,1000,DNA,17e128b51c0f356459a07cfc8b32f59f,3.5542286435286384e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5506586090650031,0.6086241334050586,0.666589657745114,1,1349544
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR22401098,0.0001,1,21,1000,DNA,17e128b51c0f356459a07cfc8b32f59f,3.492168811440345e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5506586090650031,0.5978026430843828,0.6449466771037624,1,1349544
qsize=5000,6424f418433b237c8a9c44a818715253,SRR4006774,0.0002,1,21,1000,DNA,e6370826cea8456a870ea91f2356d31b,5.177189303926898e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.560831595922312,0.613710626833713,0.666589657745114,1,340926
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR4006774,0.0001,1,21,1000,DNA,e6370826cea8456a870ea91f2356d31b,5.046554464939063e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.560831595922312,0.6028891365130372,0.6449466771037624,1,340926
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR1800210,0.001,1,21,1000,DNA,f16f05433e0cd0eb79741316fe4c96cb,0.000011971173414418082,0.001,1.0,1.0,0.0,0.719685673001152,0.5832763580771985,0.6514810155391753,0.719685673001152,1,972725
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR1800210,0.0001,1,21,1000,DNA,f16f05433e0cd0eb79741316fe4c96cb,0.00001080683856744548,0.0001,13.0,13.0,0.0,0.6449466771037624,0.5832763580771985,0.6141115175904804,0.6449466771037624,13,972725
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5500902,0.0012,6,21,1000,DNA,b1c833b88a123d553467e9b7236a4964,4.719730597777479e-6,0.0012,1.5,1.0,1.1180339887498947,0.7259611712781008,0.5577741868966267,0.6418676790873638,0.7259611712781008,9,3886842
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5500902,0.0007,7,21,1000,DNA,b1c833b88a123d553467e9b7236a4964,5.484784424465899e-6,0.0007,1.5714285714285714,1.0,0.9035079029052513,0.7075653765539904,0.5618835972204249,0.6347244868872077,0.7075653765539904,11,3886842
qsize=5000,6424f418433b237c8a9c44a818715253,SRR1765527,0.0002,1,21,1000,DNA,0daaacb0d725410d5ad489da2254520c,7.629045301270999e-6,0.0002,6.0,6.0,0.0,0.666589657745114,0.5716263627418537,0.6191080102434838,0.666589657745114,6,463167
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR1765527,0.0001,1,21,1000,DNA,0daaacb0d725410d5ad489da2254520c,7.348726465703493e-6,0.0001,7.0,7.0,0.0,0.6449466771037624,0.5716263627418537,0.608286519922808,0.6449466771037624,7,463167
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR7125435,0.001,1,21,1000,DNA,8ebe16d7b7025adbdb4e6af8efe4c9e5,2.9548644455935583e-6,0.001,1.0,1.0,0.0,0.719685673001152,0.5454480615705374,0.6325668672858447,0.719685673001152,1,695080
qsize=5000,6424f418433b237c8a9c44a818715253,ERR7125435,0.0004,2,21,1000,DNA,8ebe16d7b7025adbdb4e6af8efe4c9e5,5.840712099619186e-6,0.0004,1.0,1.0,0.0,0.6889589288344534,0.5637520892623255,0.6263555090483894,0.6889589288344534,2,695080
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR7125435,0.0001,1,21,1000,DNA,8ebe16d7b7025adbdb4e6af8efe4c9e5,2.878319061667986e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5454480615705374,0.59519736933715,0.6449466771037624,1,695080
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR5864994,0.001,1,21,1000,DNA,1c1d74fa1198d2bdaa55a650ae9bdc2f,1.730885399808564e-6,0.001,2.0,2.0,0.0,0.719685673001152,0.5317011695022221,0.6256934212516871,0.719685673001152,2,1809933
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5864994,0.0002,1,21,1000,DNA,1c1d74fa1198d2bdaa55a650ae9bdc2f,1.7189839429709888e-6,0.0002,2.0,2.0,0.0,0.666589657745114,0.5317011695022221,0.599145413623668,0.666589657745114,2,1809933
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5864994,0.0002,2,21,1000,DNA,1c1d74fa1198d2bdaa55a650ae9bdc2f,3.4086764450231618e-6,0.0002,1.5,1.5,0.5,0.666589657745114,0.5495438819729606,0.6080667698590373,0.666589657745114,3,1809933
qsize=100,36c3fdb0e95a270b636308b47d19df42,ERR11840782,0.01,1,21,1000,DNA,5d286e6f6738cbc5dd9e7c8023d534d0,2.4158032183330473e-6,0.01,1.0,1.0,0.0,0.8030857221391514,0.5401715258475481,0.6716286239933498,0.8030857221391514,1,2527980
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR11840782,0.001,1,21,1000,DNA,5d286e6f6738cbc5dd9e7c8023d534d0,2.410562118980525e-6,0.001,1.0,1.0,0.0,0.719685673001152,0.5401715258475481,0.6299285994243501,0.719685673001152,1,2527980
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR11840782,0.0002,2,21,1000,DNA,5d286e6f6738cbc5dd9e7c8023d534d0,4.718761796904493e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5582984846985153,0.6124440712218147,0.666589657745114,2,2527980
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6053295,0.0002,1,21,1000,DNA,61acff3588225166aa0d8b6595220359,7.438373079040152e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5709108887864304,0.6187502732657721,0.666589657745114,1,1178056
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR6053295,0.0002,2,21,1000,DNA,61acff3588225166aa0d8b6595220359,0.000014343395225083729,0.0002,1.5,1.5,0.5,0.666589657745114,0.5900693925086747,0.6283295251268943,0.666589657745114,3,1178056
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR29873200,0.0002,2,21,1000,DNA,7c20bf433de056759558f7bc2c03627d,7.0839339919030636e-6,0.0002,22.5,22.5,19.5,0.666589657745114,0.5695352580593354,0.6180624579022247,0.666589657745114,45,2386523
qsize=5000,6424f418433b237c8a9c44a818715253,SRR15803472,0.0014,7,21,1000,DNA,c94c4bfbceb519053863345b981bfcc2,4.324612854479249e-6,0.0014,1.1428571428571428,1.0,0.3499271061118826,0.7313097019236751,0.5554344438898502,0.6433720729067627,0.7313097019236751,8,3069980
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR15803472,0.0006,6,21,1000,DNA,c94c4bfbceb519053863345b981bfcc2,3.6953936302499994e-6,0.0006,1.0,1.0,0.0,0.7023905031859884,0.5513722003055822,0.6268813517457853,0.7023905031859884,6,3069980
qsize=5000,6424f418433b237c8a9c44a818715253,SRR20036337,0.0002,1,21,1000,DNA,2a396710d4fe9e5817b80c85cb5fafae,0.000010322154440074733,0.0002,19.0,19.0,0.0,0.666589657745114,0.5803047741392834,0.6234472159421987,0.666589657745114,19,2505823
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5085213,0.0002,2,21,1000,DNA,694dc42118e14c5f54bb92846afd1a50,0.00001277889948117668,0.0002,1.5,1.5,0.5,0.666589657745114,0.5865986811928121,0.6265941694689631,0.666589657745114,3,908323
qsize=5000,6424f418433b237c8a9c44a818715253,ERR11570853,0.0004,2,21,1000,DNA,bc5c869f4d243ae6d403bae651444e84,2.7953144938454165e-6,0.0004,2.0,2.0,1.0,0.6889589288344534,0.5441132347833413,0.6165360818088974,0.6889589288344534,4,8214825
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR11570853,0.0003,3,21,1000,DNA,bc5c869f4d243ae6d403bae651444e84,4.163879180881688e-6,0.0003,14.0,4.0,14.854853303438128,0.6795851327658305,0.5547209750459001,0.6171530539058654,0.6795851327658305,42,8214825
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR742710,0.0001,1,21,1000,DNA,c86eace50fc67eb77d76c01ae0d7f891,0.00001464386129334583,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5930172199642199,0.6189819485339911,0.6449466771037624,1,439906
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR4398772,0.002,2,21,1000,DNA,4bfe52dbee601ca04f8bd697df974469,9.19583777990406e-7,0.002,22.5,22.5,21.5,0.7438367286489914,0.5158951662479639,0.6298659474484777,0.7438367286489914,45,14183052
qsize=5000,6424f418433b237c8a9c44a818715253,ERR4398772,0.0012,6,21,1000,DNA,4bfe52dbee601ca04f8bd697df974469,2.753691897674645e-6,0.0012,4.5,3.0,3.7749172176353745,0.7259611712781008,0.5436025914921758,0.6347818813851382,0.7259611712781008,27,14183052
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR4398772,0.0006,6,21,1000,DNA,4bfe52dbee601ca04f8bd697df974469,2.7473873491054737e-6,0.0006,2.0,1.5,1.1547005383792515,0.7023905031859884,0.5436025914921758,0.6229965473390822,0.7023905031859884,12,14183052
qsize=5000,6424f418433b237c8a9c44a818715253,ERR14656761,0.0002,1,21,1000,DNA,7abf4232be678b08e3f917762b79b532,3.2246726151127508e-6,0.0002,4.0,4.0,0.0,0.666589657745114,0.5480692138064132,0.6073294357757636,0.666589657745114,4,3090973
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR14656761,0.0001,1,21,1000,DNA,7abf4232be678b08e3f917762b79b532,3.1735050411127576e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5480692138064132,0.5965079454550878,0.6449466771037624,1,3090973
qsize=5000,6424f418433b237c8a9c44a818715253,SRR25556622,0.0006,3,21,1000,DNA,3985b7a3b135b80ac333c832e9bffff3,2.6702388528653888e-6,0.0006,1.3333333333333333,1.0,0.4714045207910317,0.7023905031859884,0.5428624614782027,0.6226264823320955,0.7023905031859884,4,2313653
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR25556622,0.0006,6,21,1000,DNA,3985b7a3b135b80ac333c832e9bffff3,5.316829893344392e-6,0.0006,1.3333333333333333,1.0,0.4714045207910317,0.7023905031859884,0.5610797221631493,0.6317351126745688,0.7023905031859884,8,2313653
qsize=100,36c3fdb0e95a270b636308b47d19df42,ERR2597329,0.01,1,21,1000,DNA,bad47ac8ffe249ac699888a85880e284,3.9866304361692625e-7,0.01,5.0,5.0,0.0,0.8030857221391514,0.4957557585848129,0.6494207403619822,0.8030857221391514,5,6803605
qsize=1000,06e3ed33658503f35a60705dda70ec6b,ERR2597329,0.001,1,21,1000,DNA,bad47ac8ffe249ac699888a85880e284,3.9852005592033426e-7,0.001,1.0,1.0,0.0,0.719685673001152,0.4957557585848129,0.6077207157929825,0.719685673001152,1,6803605
qsize=5000,6424f418433b237c8a9c44a818715253,ERR2597329,0.001,5,21,1000,DNA,bad47ac8ffe249ac699888a85880e284,1.98943213649096e-6,0.001,24.6,6.0,40.252204908551285,0.719685673001152,0.535244303021776,0.627464988011464,0.719685673001152,123,6803605
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR2597329,0.001,10,21,1000,DNA,bad47ac8ffe249ac699888a85880e284,3.970972193267217e-6,0.001,1.4,1.0,0.9165151389911679,0.719685673001152,0.5532059151983285,0.6364457940997403,0.719685673001152,14,6803605
qsize=5000,6424f418433b237c8a9c44a818715253,ERR10300000,0.0002,1,21,1000,DNA,277dd52c0955db062d8b52e1eaa931ff,4.576302987868221e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5574647424621372,0.6120272001036255,0.666589657745114,1,2405218
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,ERR10300000,0.0001,1,21,1000,DNA,277dd52c0955db062d8b52e1eaa931ff,4.473932631522435e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5574647424621372,0.6012057097829497,0.6449466771037624,1,2405218
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR27304298,0.001,1,21,1000,DNA,71f0043e4333d580f5bed4c64b1c13ec,1.434893157855466e-6,0.001,7.0,7.0,0.0,0.719685673001152,0.5269664652946341,0.623326069147893,0.719685673001152,7,2864991
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR27304298,0.0005,5,21,1000,DNA,71f0043e4333d580f5bed4c64b1c13ec,7.083035845827809e-6,0.0005,2.2,2.0,1.1661903789690602,0.6963187591769685,0.5689410431411495,0.632629901159059,0.6963187591769685,11,2864991
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR32766572,0.001,1,21,1000,DNA,bc9f19460c7504d50961fe9ef82dcc11,2.9052800268680295e-7,0.001,2.0,2.0,0.0,0.719685673001152,0.4883478063356652,0.6040167396684086,0.719685673001152,2,6408559
qsize=5000,6424f418433b237c8a9c44a818715253,SRR32766572,0.0008,4,21,1000,DNA,bc9f19460c7504d50961fe9ef82dcc11,1.1607640845663067e-6,0.0008,1.25,1.0,0.4330127018922193,0.7120788630690342,0.5216734863455151,0.6168761747072746,0.7120788630690342,5,6408559
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR32766572,0.0022,22,21,1000,DNA,bc9f19460c7504d50961fe9ef82dcc11,6.37498594605371e-6,0.0022,2.1818181818181817,1.5,1.6134763044817135,0.7472203637831225,0.5657885193571096,0.656504441570116,0.7472203637831225,48,6408559
qsize=5000,6424f418433b237c8a9c44a818715253,SRR5343263,0.0002,1,21,1000,DNA,af80aa5e9c47cbe6fc1324048fa38041,0.000010213044099924423,0.0002,1.0,1.0,0.0,0.666589657745114,0.579995313303177,0.6232924855241455,0.666589657745114,1,327784
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR5343263,0.0001,1,21,1000,DNA,af80aa5e9c47cbe6fc1324048fa38041,9.716850962939931e-6,0.0001,1.0,1.0,0.0,0.6449466771037624,0.579995313303177,0.6124709952034697,0.6449466771037624,1,327784
qsize=5000,6424f418433b237c8a9c44a818715253,SRR13385222,0.0008,4,21,1000,DNA,81244f731a917a5bc6609b63fd8f7d91,5.639513817513792e-6,0.0008,2.5,1.0,2.598076211353316,0.7120788630690342,0.5626072340057883,0.6373430485374112,0.7120788630690342,10,8553717
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR13385222,0.0003,3,21,1000,DNA,81244f731a917a5bc6609b63fd8f7d91,4.2000218401135685e-6,0.0003,4.333333333333333,2.0,4.0276819911981905,0.6795851327658305,0.5549525462478051,0.6172688395068178,0.6795851327658305,13,8553717
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR13943450,0.0001,1,21,1000,DNA,f77b687f5c484e2a79637acc62b4ffb7,0.000013639401503062045,0.0001,1.0,1.0,0.0,0.6449466771037624,0.5906848718083373,0.6178157744560498,0.6449466771037624,1,704413
qsize=5000,6424f418433b237c8a9c44a818715253,SRR6221002,0.0002,1,21,1000,DNA,fa8c1aefadb943984d156f323bf76196,2.0705562756490157e-6,0.0002,1.0,1.0,0.0,0.666589657745114,0.5364789096420073,0.6015342836935607,0.666589657745114,1,6215151
qsize=5000,6424f418433b237c8a9c44a818715253,SRR28703452,0.0006,3,21,1000,DNA,9da2bd229e789b37ca073d3abe5f697f,3.244720029332269e-6,0.0006,1.6666666666666667,2.0,0.4714045207910317,0.7023905031859884,0.5479482718530619,0.6251693875195252,0.7023905031859884,5,1510600
qsize=10000,65baffe3161e376e238e0d0a44d7b27b,SRR28703452,0.0005,5,21,1000,DNA,9da2bd229e789b37ca073d3abe5f697f,5.378790568183163e-6,0.0005,1.8,2.0,0.4,0.6963187591769685,0.561440564770802,0.6288796619738852,0.6963187591769685,9,1510600
qsize=1000,06e3ed33658503f35a60705dda70ec6b,SRR26895098,0.001,1,21,1000,DNA,2016f495b44b147b8bd41c1c96af5d2f,2.663683341324383e-6,0.001,1.0,1.0,0.0,0.719685673001152,0.5427525784031203,0.6312191257021362,0.719685673001152,1,3136646
